f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
27.0,457.83,105.0,8.0,188.0,13.125,32.07,2.56233984,0.125786346,-0.063631183,-0.034116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
30.0,50.98,16.0,7.0,370.0,2.285714286,30.23,-0.303051602,-0.205447785,-0.415612125,0.650469449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,126.5756,45.0,20.0,449.0,2.25,49.1049,-0.143152526,-0.242792963,-0.239621654,0.075078703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
22.0,15.0,7.0,6.0,210.0,1.166666667,-0.14,-0.574880032,-0.263905848,-0.239621654,0.488227014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,4899.7518,110.0,23.0,459.0,4.782608696,220.8133,0.944161191,1.754719911,0.112359288,0.068693688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
52.0,28887.7681,1329.0,168.0,336.0,7.910714286,619.6881,0.427434703,0.066889583,2.400235412,0.073420672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,527.51,199.0,41.0,580.0,4.853658537,58.32,0.208625441,-0.206034808,0.112359288,-0.462764476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,1115.265,119.0,33.0,148.0,3.606060606,8.7153,-0.128004193,-0.00803733,2.400235412,0.205349109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,6306.83,80.0,33.0,220.0,2.424242424,323.12,-0.622849754,0.698356824,0.112359288,0.555271334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,802.25,164.0,60.0,334.0,2.733333333,-89.75,-0.095182804,-0.223905368,-0.239621654,-0.047466358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,33478.9665,922.0,74.0,492.0,12.45945946,1921.3065,-0.38300114,-0.081402679,-0.239621654,0.426255504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,1226.6,103.0,41.0,449.0,2.512195122,455.32,-0.398991048,0.063511191,0.112359288,-0.888222881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,233.26,36.0,16.0,449.0,2.25,137.16,0.14466581,-0.220450085,-0.591602597,-0.883755382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,78088.8,3842.0,127.0,515.0,30.2519685,-1494.79,4.619776725,0.126748933,4.512121066,0.122001103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.0,423.0,37.0,11.0,64.0,3.363636364,37.75,-0.123964637,0.099708838,0.816321172,0.239172329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51.0,5423.35,734.0,241.0,380.0,3.045643154,267.01,-0.513204674,-0.256535329,1.520283057,-0.002368832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,58487.3413,1479.0,124.0,623.0,11.92741935,5946.7501,0.087102143,2.533102802,0.816321172,0.456543196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
20.0,7283.26,98.0,17.0,349.0,5.764705882,300.97,0.14466581,0.603208958,-0.591602597,-3.543718075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,408.5221,71.0,16.0,381.0,4.4375,41.1098,0.240605256,0.23502443,-0.591602597,-2.488869249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
18.0,105.0131,142.0,35.0,350.0,4.057142857,35.8385,-0.143152526,-0.240198494,1.520283057,0.022041372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,1217.0002,631.0,60.0,558.0,10.51666667,250.2202,3.022849179,-0.223298259,-0.239621654,-0.272585112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,208.91,96.0,34.0,342.0,2.823529412,-7.0,0.106290032,-0.196237832,1.696273528,-0.236088196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,29325.5592,673.0,138.0,327.0,4.876811594,3533.4201,-0.542900216,0.610314775,1.168302115,-0.170340353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
25.0,177.7,35.0,28.0,362.0,1.25,40.35,-0.590869939,-0.254419428,0.112359288,0.129731954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,17.48,13.0,4.0,230.0,3.25,15.83,-0.111172711,-0.247144423,-0.415612125,1.020541707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.0,17672.4933,457.0,76.0,721.0,6.013157895,1497.7933,0.233225299,2.161652609,1.344292586,0.192000941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,707.1551,319.0,36.0,305.0,8.861111111,45.8364,1.924875523,-0.084024199,2.224244941,-0.00872225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,11140.84,3772.0,221.0,604.0,17.0678733,528.17,4.064477445,-0.186894116,0.288349759,0.139003127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,7.64,7.0,4.0,89.0,1.75,0.88,-0.494930494,-0.259907352,-0.415612125,-0.678829367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,1276.7407,25.0,14.0,315.0,1.785714286,497.3882,-0.558890124,1.444973045,-0.415612125,1.505067552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,1076.192,184.0,36.0,144.0,5.111111111,174.092,-0.239091972,-0.093700386,0.112359288,0.146014461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,14487.6482,329.0,39.0,544.0,8.435897436,-126.1618,1.439848326,2.198899426,-0.239621654,1.782208087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,486.2508,24.0,14.0,348.0,1.714285714,-23.0451,-0.50772242,-0.098339154,-0.063631183,-0.772494182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,178.6569,145.0,35.0,172.0,4.142857143,35.0844,0.349336628,-0.237672865,1.696273528,0.14923826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,733.51,271.0,51.0,258.0,5.31372549,114.61,0.254310891,-0.169052179,1.520283057,0.369138269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,6398.7618,421.0,42.0,350.0,10.02380952,2001.9016,3.102798717,0.32919385,1.168302115,-0.013568652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,91.2733,90.0,22.0,363.0,4.090909091,-4.33,-0.143152526,-0.2527531,-0.591602597,2.870041006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,17.01,13.0,8.0,362.0,1.625,2.55,-0.485793403,-0.252177081,0.288349759,0.088589893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,9004.22,541.0,96.0,380.0,5.635416667,491.87,-0.430970863,-0.233356835,-0.415612125,1.349631184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,279.06,44.0,10.0,474.0,4.4,-51.53,0.451672036,0.07313558,-0.063631183,-0.375319047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,171502.31,5146.0,307.0,563.0,16.76221498,1298.4,3.976053993,1.526293294,4.512121066,0.201000026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,28.33,6.0,4.0,42.0,1.5,28.33,-0.494930494,-0.20413844,-0.415612125,2.187872551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,1379.9475,271.0,32.0,127.0,8.46875,175.6724,0.728645045,-0.000709451,3.104197297,0.063896818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
32.0,286.85,69.0,12.0,585.0,5.75,50.46,0.688322669,-0.125093278,0.112359288,-0.601594819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,83.3529,47.0,14.0,403.0,3.357142857,15.5059,-0.321325782,-0.230763823,0.288349759,-0.488588948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
22.0,89.2,108.0,37.0,487.0,2.918918919,12.94,-0.207112157,-0.260353927,0.112359288,0.02766033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,3231.97,508.0,76.0,484.0,6.684210526,140.25,1.018780759,-0.19377811,0.640330701,0.031205294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,81275.8073,830.0,118.0,322.0,7.033898305,10530.9155,-0.526910309,-0.062911489,-0.591602597,-8.030303875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
27.0,128857.53,1827.0,201.0,330.0,9.089552239,14059.61,0.178526791,0.11596025,2.04825447,0.043854725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
42.0,409.0,23.0,11.0,363.0,2.090909091,218.5,-0.392595085,0.033376955,0.816321172,0.460077017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,762.4,754.0,116.0,590.0,6.5,72.39,2.111424445,-0.188592643,3.984149653,0.021686636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,299.79,225.0,31.0,101.0,7.258064516,16.68,0.881884708,-0.183874088,2.400235412,0.151930584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,77.27,114.0,19.0,53.0,6.0,4.58,0.432484147,-0.233027697,1.168302115,0.057750156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,475.8722,54.0,11.0,389.0,4.909090909,45.2327,0.304564886,-0.10332429,0.112359288,0.71866281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
31.0,3050.54,110.0,18.0,152.0,6.111111111,334.0,1.487818049,1.30406376,-0.591602597,-2.626760264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,391628.331,2724.0,252.0,502.0,10.80952381,19886.281,0.88020156,5.470081084,4.336130595,0.100069699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,191.9,83.0,11.0,430.0,7.545454545,17.83,2.025078944,-0.119778989,-0.063631183,1.132901976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,66.26,20.0,7.0,213.0,2.857142857,13.23,-0.27746775,-0.214395288,-0.063631183,-1.085699613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,5275.1109,1393.0,125.0,409.0,11.144,711.8209,4.174122526,-0.136044688,1.168302115,0.153612134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,48.9554,45.0,12.0,209.0,3.75,8.906,-0.469346641,-0.258691265,-0.063631183,0.032797785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,1834.56,196.0,71.0,390.0,2.76056338,420.32,-0.239091972,-0.215983496,-0.415612125,-0.433965118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,22.3,15.0,11.0,271.0,1.363636364,12.32,-0.546098198,-0.26306499,-0.063631183,0.182272507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,5486.305,198.0,25.0,471.0,7.92,467.1087,1.466498172,0.521673911,0.640330701,0.305181163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,11143.41,4103.0,396.0,647.0,10.36111111,1361.42,-0.590869939,-0.232153299,0.112359288,0.240038126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54.0,83.05,58.0,30.0,553.0,1.933333333,8.6,-0.622849754,-0.267189013,-0.591602597,0.030731603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,2477.85,424.0,30.0,129.0,14.13333333,394.45,4.256356336,0.794802247,1.520283057,-0.057891734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,53.0,13.0,4.0,50.0,3.25,15.4,0.14466581,-0.171420034,-0.591602597,-1.236570194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,16303.1,3478.0,247.0,727.0,14.08097166,4083.75,3.667562253,0.077115234,3.456178239,0.143129784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,24.5548,40.0,5.0,472.0,8.0,2.3224,1.231979527,-0.246730788,-0.415612125,0.307665332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,19.0,8.0,5.0,40.0,1.6,-17.24,-0.494930494,-0.263905848,-0.415612125,0.10215541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,75.49,35.0,10.0,319.0,3.5,23.36,0.259793145,-0.246203493,-0.063631183,0.049980885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,21.5,14.0,6.0,346.0,2.333333333,6.0,-0.175132342,-0.247849665,-0.415612125,-0.662730858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,163672.7945,10424.0,391.0,609.0,26.65984655,-3531.1655,2.133228865,-0.01354912,0.992311644,-0.072649676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,7115.75,446.0,55.0,712.0,8.109090909,717.61,-0.348737053,0.001101089,0.288349759,-0.378007727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,3155.52,535.0,85.0,483.0,6.294117647,257.99,0.413296258,-0.172465814,0.816321172,0.181827715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,53.15,46.0,15.0,715.0,3.066666667,4.65,-0.132492588,-0.239111584,0.640330701,-0.025591512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,331.05,173.0,47.0,370.0,3.680851064,91.07,0.08070618,-0.252867295,0.112359288,-0.216978912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28.0,110.51,30.0,16.0,119.0,1.875,-3.19,-0.526910309,-0.216738465,-0.591602597,2.720295921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,1285.1194,85.0,20.0,475.0,4.25,91.3967,-0.574880032,-0.25842931,-0.239621654,-4.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
19.0,30473.75,1585.0,106.0,226.0,14.95283019,3011.15,0.829947565,-0.086860496,0.288349759,0.089699471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,279.5125,6.0,4.0,169.0,1.5,77.5948,-0.622849754,0.090378905,-0.591602597,1.856825148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
26.0,121.3628,26.0,10.0,42.0,2.6,39.2934,-0.376148323,-0.22374584,0.288349759,-0.08434699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
18.0,291.3986,80.0,37.0,170.0,2.162162162,13.0272,-0.403559593,-0.247556404,0.288349759,0.055329303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
28.0,220.15,37.0,14.0,77.0,2.642857143,9.5,-0.303051602,-0.147062515,0.112359288,0.518991468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,24143.9,2399.0,192.0,456.0,12.49479167,2857.15,1.487818049,0.437057416,2.576225884,0.129314859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,80.16,84.0,7.0,280.0,12.0,36.97,2.025078944,-0.202809549,-0.063631183,-0.32630655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,770.73,227.0,30.0,354.0,7.566666667,157.42,1.05172966,-0.201334521,0.992311644,-0.079268921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,76.0,11.0,6.0,371.0,1.833333333,36.6,-0.239091972,-0.230989255,-0.591602597,-0.329722602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,1182.25,589.0,134.0,535.0,4.395522388,151.25,-0.526910309,-0.242203037,-0.239621654,0.854621561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,6571.0097,3380.0,321.0,551.0,10.52959502,383.1065,1.526193827,0.025932774,4.336130595,0.20780193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,160.7257,14.0,5.0,260.0,2.8,105.5627,-0.111172711,-0.057883084,-0.415612125,0.9801929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
26.0,98766.4962,2251.0,265.0,665.0,8.494339623,6486.6665,0.415942864,0.525168527,4.160140124,0.090449653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,25261.6512,675.0,98.0,560.0,6.887755102,4104.9212,0.860521674,0.284184992,3.63216871,0.383148442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,33177.3615,1040.0,89.0,682.0,11.68539326,4342.1915,0.848221745,1.295558093,-0.415612125,2.513040204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,109.0,78.0,10.0,32.0,7.8,65.53,0.826901868,-0.20492082,0.640330701,-0.215871519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,426.875,189.0,45.0,244.0,4.2,53.475,0.276582548,-0.179609986,1.872263999,0.067138815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,7258.84,3657.0,174.0,576.0,21.01724138,619.18,-0.191122249,-0.263643776,-0.239621654,0.231188111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
