f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,target
32.0,527.51,199.0,41.0,580.0,4.853658537,58.32,5.333333333,9.507684611,6.0,-0.405699484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,1115.265,119.0,33.0,148.0,3.606060606,8.7153,3.578947368,40.06154484,19.0,0.074108969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,6306.83,80.0,33.0,220.0,2.424242424,323.12,1.0,149.0683289,6.0,0.325407019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,802.25,164.0,60.0,334.0,2.733333333,-89.75,3.75,6.75,4.0,-0.107451474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,33478.9665,922.0,74.0,492.0,12.45945946,1921.3065,2.25,28.74021573,4.0,0.232753783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,1226.6,103.0,41.0,449.0,2.512195122,455.32,2.166666667,51.10251135,6.0,-0.711244146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,233.26,36.0,16.0,449.0,2.25,137.16,5.0,7.283199846,2.0,-0.708035793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33.0,78088.8,3842.0,127.0,515.0,30.2519685,-1494.79,28.32258065,60.861005,31.0,0.014252264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.0,423.0,37.0,11.0,64.0,3.363636364,37.75,3.6,56.68832919,10.0,0.09839925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51.0,5423.35,734.0,241.0,380.0,3.045643154,267.01,1.571428571,1.714727416,14.0,-0.075064504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
34.0,58487.3413,1479.0,124.0,623.0,11.92741935,5946.7501,4.7,432.1960375,10.0,0.254505011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
20.0,7283.26,98.0,17.0,349.0,5.764705882,300.97,5.0,134.3856438,2.0,-2.618298679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,408.5221,71.0,16.0,381.0,4.4375,41.1098,5.5,77.56947247,2.0,-1.86075476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
18.0,105.0131,142.0,35.0,350.0,4.057142857,35.8385,3.5,4.235736179,14.0,-0.057534219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,1217.0002,631.0,60.0,558.0,10.51666667,250.2202,20.0,6.843685654,4.0,-0.269121411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,208.91,96.0,34.0,342.0,2.823529412,-7.0,4.8,11.01949895,15.0,-0.242911004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,29325.5592,673.0,138.0,327.0,4.876811594,3533.4201,1.416666667,135.4821737,12.0,-0.195693927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
25.0,177.7,35.0,28.0,362.0,1.25,40.35,1.166666667,2.041241452,6.0,0.019804205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,17.48,13.0,4.0,230.0,3.25,15.83,3.666666667,3.163879475,3.0,0.659542806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
19.0,17672.4933,457.0,76.0,721.0,6.013157895,1497.7933,5.461538462,374.8759271,13.0,0.064522928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,707.1551,319.0,36.0,305.0,8.861111111,45.8364,14.27777778,28.33567746,18.0,-0.079627237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,11140.84,3772.0,221.0,604.0,17.0678733,528.17,25.42857143,12.46136888,7.0,0.026462335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,7.64,7.0,4.0,89.0,1.75,0.88,1.666666667,1.194375709,3.0,-0.560867353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,1276.7407,25.0,14.0,315.0,1.785714286,497.3882,1.333333333,264.2819565,3.0,1.007506986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,1076.192,184.0,36.0,144.0,5.111111111,174.092,3.0,26.84250262,6.0,0.031497553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25.0,14487.6482,329.0,39.0,544.0,8.435897436,-126.1618,11.75,380.623647,4.0,1.206536574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,486.2508,24.0,14.0,348.0,1.714285714,-23.0451,1.6,26.12667387,5.0,-0.628133116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,178.6569,145.0,35.0,172.0,4.142857143,35.0844,6.066666667,4.625477174,15.0,0.033812737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47.0,733.51,271.0,51.0,258.0,5.31372549,114.61,5.571428571,15.21463653,14.0,0.191734811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,6398.7618,421.0,42.0,350.0,10.02380952,2001.9016,20.41666667,92.10116916,12.0,-0.0831077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,91.2733,90.0,22.0,363.0,4.090909091,-4.33,3.5,2.298379882,2.0,1.987768152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.0,17.01,13.0,8.0,362.0,1.625,2.55,1.714285714,2.387267815,7.0,-0.009742131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,9004.22,541.0,96.0,380.0,5.635416667,491.87,2.0,5.291502622,3.0,0.895879735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,279.06,44.0,10.0,474.0,4.4,-51.53,6.6,52.58769314,5.0,-0.342900198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,171502.31,5146.0,307.0,563.0,16.76221498,1298.4,24.96774194,276.8308411,31.0,0.070985658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,28.33,6.0,4.0,42.0,1.5,28.33,1.666666667,9.800321423,3.0,1.497866137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,1379.9475,271.0,32.0,127.0,8.46875,175.6724,8.043478261,41.19234205,23.0,-0.027475562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
32.0,286.85,69.0,12.0,585.0,5.75,50.46,7.833333333,21.99812757,6.0,-0.505401052,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
18.0,83.3529,47.0,14.0,403.0,3.357142857,15.5059,2.571428571,5.691641769,7.0,-0.424245432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
22.0,89.2,108.0,37.0,487.0,2.918918919,12.94,3.166666667,1.125462868,6.0,-0.053498941,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,3231.97,508.0,76.0,484.0,6.684210526,140.25,9.555555556,11.39906953,9.0,-0.050953111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,81275.8073,830.0,118.0,322.0,7.033898305,10530.9155,1.5,31.5936724,2.0,-5.840358282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
27.0,128857.53,1827.0,201.0,330.0,9.089552239,14059.61,5.176470588,59.19615604,17.0,-0.041868872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
42.0,409.0,23.0,11.0,363.0,2.090909091,218.5,2.2,46.45236509,10.0,0.257042839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31.0,762.4,754.0,116.0,590.0,6.5,72.39,15.25,12.19926168,28.0,-0.057788974,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,299.79,225.0,31.0,101.0,7.258064516,16.68,8.842105263,12.92740258,19.0,0.035746241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
27.0,77.27,114.0,19.0,53.0,6.0,4.58,6.5,5.342293444,12.0,-0.031889812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,475.8722,54.0,11.0,389.0,4.909090909,45.2327,5.833333333,25.35739572,6.0,0.442747264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
31.0,3050.54,110.0,18.0,152.0,6.111111111,334.0,12.0,242.5376259,2.0,-1.959781746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,391628.331,2724.0,252.0,502.0,10.80952381,19886.281,8.833333333,885.4140533,30.0,-0.001497862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,191.9,83.0,11.0,430.0,7.545454545,17.83,14.8,22.81819888,5.0,0.740234784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42.0,66.26,20.0,7.0,213.0,2.857142857,13.23,2.8,8.217542212,5.0,-0.853062853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,5275.1109,1393.0,125.0,409.0,11.144,711.8209,26.0,20.30816741,12.0,0.036953853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,48.9554,45.0,12.0,209.0,3.75,8.906,1.8,1.382035567,5.0,-0.049809457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29.0,1834.56,196.0,71.0,390.0,2.76056338,420.32,3.0,7.972458843,3.0,-0.385017109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,22.3,15.0,11.0,271.0,1.363636364,12.32,1.4,0.707106781,5.0,0.057536414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,5486.305,198.0,25.0,471.0,7.92,467.1087,11.88888889,121.8036127,9.0,0.145803759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,11143.41,4103.0,396.0,647.0,10.36111111,1361.42,1.166666667,5.477225575,6.0,0.099021026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54.0,83.05,58.0,30.0,553.0,1.933333333,8.6,1.0,0.070710678,2.0,-0.051293294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,2477.85,424.0,30.0,129.0,14.13333333,394.45,26.42857143,163.9512455,14.0,-0.114938499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,53.0,13.0,4.0,50.0,3.25,15.4,5.0,14.8492424,2.0,-0.961411167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,16303.1,3478.0,247.0,727.0,14.08097166,4083.75,23.36,53.20181102,25.0,0.029425911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23.0,24.5548,40.0,5.0,472.0,8.0,2.3224,10.66666667,3.227709264,3.0,0.147587775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,19.0,8.0,5.0,40.0,1.6,-17.24,1.666666667,0.577350269,3.0,9.62e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
31.0,75.49,35.0,10.0,319.0,3.5,23.36,5.6,3.309078422,5.0,-0.037469345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
27.0,21.5,14.0,6.0,346.0,2.333333333,6.0,3.333333333,3.055050463,3.0,-0.549306144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,163672.7945,10424.0,391.0,609.0,26.65984655,-3531.1655,15.36363636,39.21099644,11.0,-0.125536975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,7115.75,446.0,55.0,712.0,8.109090909,717.61,2.428571429,41.47173449,7.0,-0.344831084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,3155.52,535.0,85.0,483.0,6.294117647,257.99,6.4,14.68786347,10.0,0.057216986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,53.15,46.0,15.0,715.0,3.066666667,4.65,3.555555556,4.403462022,9.0,-0.091741965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
21.0,331.05,173.0,47.0,370.0,3.680851064,91.07,4.666666667,2.280757915,6.0,-0.229187595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28.0,110.51,30.0,16.0,119.0,1.875,-3.19,1.5,7.855956339,2.0,1.880228117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,1285.1194,85.0,20.0,475.0,4.25,91.3967,1.25,1.422458912,4.0,-0.073398174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
19.0,30473.75,1585.0,106.0,226.0,14.95283019,3011.15,8.571428571,27.897996,7.0,-0.008945283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,279.5125,6.0,4.0,169.0,1.5,77.5948,1.0,55.24858627,2.0,1.260123115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
26.0,121.3628,26.0,10.0,42.0,2.6,39.2934,2.285714286,6.774617541,7.0,-0.133937447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
18.0,291.3986,80.0,37.0,170.0,2.162162162,13.0272,2.142857143,3.100304811,7.0,-0.033628357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
28.0,220.15,37.0,14.0,77.0,2.642857143,9.5,2.666666667,18.60795815,6.0,0.299352488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,24143.9,2399.0,192.0,456.0,12.49479167,2857.15,12.0,108.7460698,20.0,0.019504667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
21.0,80.16,84.0,7.0,280.0,12.0,36.97,14.8,10.00538855,5.0,-0.307701677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20.0,770.73,227.0,30.0,354.0,7.566666667,157.42,9.727272727,10.23300649,11.0,-0.130290612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,76.0,11.0,6.0,371.0,1.833333333,36.6,3.0,5.656854249,2.0,-0.310154928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
37.0,1182.25,589.0,134.0,535.0,4.395522388,151.25,1.5,3.92640633,4.0,0.540386586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,6571.0097,3380.0,321.0,551.0,10.52959502,383.1065,12.2,45.30362079,30.0,0.075870472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
24.0,160.7257,14.0,5.0,260.0,2.8,105.5627,3.666666667,32.36962774,3.0,0.630566148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
26.0,98766.4962,2251.0,265.0,665.0,8.494339623,6486.6665,6.413793103,122.3428822,29.0,-0.008406537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,25261.6512,675.0,98.0,560.0,6.887755102,4104.9212,8.730769231,85.15565462,26.0,0.201796273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,33177.3615,1040.0,89.0,682.0,11.68539326,4342.1915,8.666666667,241.2250791,3.0,1.731386592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,109.0,78.0,10.0,32.0,7.8,65.53,8.555555556,9.679589064,9.0,-0.228392316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,426.875,189.0,45.0,244.0,4.2,53.475,5.6875,13.58541497,16.0,-0.025147308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43.0,7258.84,3657.0,174.0,576.0,21.01724138,619.18,3.25,0.617791766,4.0,0.092665352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
26.0,11025.39,234.0,53.0,447.0,4.41509434,-338.68,6.375,244.8694261,8.0,0.466634748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
22.0,36827.37,5010.0,284.0,631.0,17.64084507,5988.45,16.36363636,142.6302033,11.0,-0.123714705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,43486.14,4234.0,444.0,682.0,9.536036036,2716.6,5.0,2.094681758,4.0,-0.238162236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,74964.3541,3858.0,275.0,686.0,14.02909091,3203.1441,10.03448276,185.2606591,29.0,-0.032933518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,7251.8095,1628.0,139.0,537.0,11.71223022,669.0188,5.476190476,13.75427159,21.0,-0.014988872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
34.0,76.0,32.0,11.0,46.0,2.909090909,41.3,3.111111111,4.126472801,9.0,-0.023754515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30.0,160.35,53.0,14.0,598.0,3.785714286,-0.33,4.0,7.43363495,7.0,0.164118021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22.0,1539.93,89.0,23.0,321.0,3.869565217,20.31,8.0,5.766281297,3.0,-0.464767979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,160.0,26.0,9.0,199.0,2.888888889,14.15,1.875,6.041522987,8.0,0.088545751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
