f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,target
2178.0,1940.5,50.23,36.25,5588236.593,596.0,2106.0,19274.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2193.0,725.7,7.0,22.5,272916.8926,228.0,7761.0,9972.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2248.0,256.69,16.06,1.25,4795.3906,69.0,1722.0,2945.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2281.0,789.44,5.25,7.5,979067.5381,207.0,22062.0,16827.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2398.0,885.8196,17.35,8.75,1237.3144,619.0,13888.0,7960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2410.0,334.02,29.15,0.0,19462.2813,69.0,654.0,15829.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2861.0,3888.1652,77.86,1181.25,2859107.857,627.0,18306.0,68477.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3702.0,834.6164,8.93,76.25,171480.7383,164.0,3816.0,29763.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3722.0,1765.28,2.39,0.0,14048.8027,1096.0,2040.0,2194.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
3809.0,898.49,15.75,0.0,464885.6963,308.0,762.0,6850.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4047.0,211.084,33.05,0.0,3122.2002,265.0,1308.0,10036.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4158.0,877.19,0.0,0.0,2150561.275,411.0,0.0,179.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4252.0,945.22,3.5,0.0,1358.5557,416.0,0.0,537.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4631.0,798.8424,34.83,6.25,256.0918,463.0,4338.0,14615.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4755.0,3339.712,11.95,1.25,1539880.571,782.0,0.0,161487.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4876.0,586.85,9.48,22.5,17335383.62,116.0,2850.0,16457.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5349.0,2108.23,0.0,12.5,2725088.762,860.0,0.0,79510.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
91.0,15.92,0.0,0.0,30.2803,2.0,348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
93.0,13.47,0.0,1.25,2788.1631,3.0,0.0,576.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
94.0,58.28,0.0,0.0,11353.8008,11.0,4560.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
95.0,78.56,5.25,6.25,5200.3105,4.0,3048.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
96.0,38.87,0.0,6.25,8785765.613,10.0,240.0,1432.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
96.0,570.08,1.75,0.0,324.4307,103.0,372.0,9352.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
97.0,48.72,0.0,10.0,13034.1445,7.0,0.0,2676.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98.0,56.37,0.0,25.0,2893799.543,5.0,780.0,537.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
99.0,16.152,0.0,11.25,620062.2246,1.0,0.0,179.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
99.0,233.6448,21.02,6.25,2454740.737,47.0,12036.0,6496.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
100.0,42.87,1.21,1.25,10433.1045,1.0,0.0,179.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
101.0,44.97,0.61,0.0,313266.3779,11.0,348.0,3466.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
102.0,74.448,16.73,0.0,23653.7109,13.0,912.0,2376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
103.0,1892.1272,78.69,116.25,158633.584,138.0,105468.0,5688.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
103.0,15.532,4.78,1.25,64.0,2.0,0.0,358.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
103.0,14.972,0.0,1.25,8.2959,2.0,0.0,179.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
104.0,1308.54,304.54,258.75,776938.2256,132.0,29832.0,13362.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
104.0,80.12,0.0,0.0,1667697.537,11.0,0.0,1792.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
105.0,60.242,0.0,30.0,1000420.099,2.0,0.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
105.0,160.1804,0.0,0.0,62812.8721,25.0,3672.0,3668.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
105.0,75.4,10.5,10.0,2401224.12,22.0,2532.0,1522.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
105.0,508.5808,7.73,16.25,35765.9854,67.0,120.0,17324.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
106.0,193.34,3.5,1.25,758816.5312,50.0,9504.0,4675.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
106.0,7.77,0.0,0.0,899.877,1.0,0.0,179.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
106.0,529.33,45.5,53.75,55103.333,109.0,3756.0,17652.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
107.0,115.1564,42.01,0.0,122431.9521,21.0,3084.0,2735.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
107.0,139.136,0.0,20.0,1509481.9,8.0,0.0,2806.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
107.0,128.51,5.98,22.5,47800.1602,17.0,120.0,6476.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
107.0,132.912,0.0,20.0,1363375.378,16.0,0.0,2470.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
107.0,104.91,29.75,0.0,669.2129,27.0,2724.0,2244.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
107.0,760.1084,439.25,0.0,112353.752,53.0,21864.0,4005.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
107.0,50.28,2.62,20.0,9157.915,8.0,0.0,2168.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
108.0,836.6616,3.5,15.0,65203.1094,36.0,3924.0,2556.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
108.0,394.598,289.62,6.25,319883.6436,23.0,4284.0,4632.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
109.0,85.43,5.98,0.0,1369140.144,12.0,360.0,1424.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
109.0,369.0384,0.0,83.75,4242460.409,11.0,12.0,1780.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
109.0,45.09,0.0,0.0,658162.2734,20.0,240.0,3611.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
109.0,60.318,17.93,20.0,21729.6387,3.0,0.0,982.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
110.0,141.1888,40.27,0.0,1212.2646,22.0,348.0,3511.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
110.0,172.64,0.0,25.0,1452503.742,1.0,0.0,228.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111.0,129.4,0.0,40.0,27605.7383,36.0,3941.0,2629.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
112.0,88.78,0.0,0.0,2771.9062,13.0,120.0,5711.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
112.0,103.1084,1.74,8.75,1262138.999,13.0,3624.0,3572.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
112.0,195.372,0.0,2.5,1015036.084,13.0,0.0,2268.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
112.0,73.3344,0.0,47.5,41317.9883,6.0,0.0,1015.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
113.0,434.25,0.0,27.5,1648503.017,25.0,39348.0,657.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
114.0,822.258,6.24,106.25,3071059.907,52.0,228.0,24088.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114.0,1255.0844,3.59,0.0,13.2812,656.0,88296.0,3388.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
115.0,477.42,0.0,0.0,8522.4043,135.0,0.0,895.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
115.0,357.0,13.53,0.0,36947.2373,68.0,4644.0,1747.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
115.0,62.252,6.76,11.25,201352.709,13.0,0.0,3563.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116.0,302.052,0.0,8.75,1301228.527,26.0,3060.0,885.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
117.0,607.82,25.37,112.5,1464461.794,42.0,804.0,6593.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
117.0,125.6604,0.0,56.25,151034.4561,15.0,0.0,2557.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
118.0,419.2508,28.58,81.25,77806.3388,37.0,0.0,8024.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
119.0,417.832,1.75,108.75,582044.8291,4.0,120.0,537.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
120.0,458.0692,0.0,61.25,13718896.96,140.0,1476.0,2767.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
120.0,177.0604,0.0,20.0,8633289.656,15.0,480.0,299.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
120.0,1113.8684,4.14,1.25,0.1211,111.0,102948.0,2192.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
120.0,201.63,5.25,62.5,175380.3223,20.0,0.0,3322.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
120.0,398.346,0.0,72.5,5164384.34,25.0,12.0,4373.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
121.0,69.208,11.95,0.0,939.7178,18.0,0.0,3560.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
121.0,313.56,0.0,5.0,3.7891,99.0,22248.0,1512.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
122.0,324.722,84.0,0.0,70.001,39.0,13980.0,5287.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
122.0,251.4,0.0,10.0,632.2334,7.0,0.0,897.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
122.0,262.94,1.77,0.0,123552.6465,19.0,8928.0,15777.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
122.0,344.1564,0.0,35.0,81718.4775,43.0,26316.0,1976.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
122.0,181.868,2.41,12.5,240273.6006,19.0,12.0,2416.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
123.0,125.8,15.75,35.0,11007903.08,8.0,2508.0,2409.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
123.0,104.2408,2.39,40.0,7017161.825,6.0,0.0,3116.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
124.0,543.558,0.0,61.25,13584969.15,38.0,1908.0,983.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
124.0,214.6604,41.86,8.75,440200.2695,3.0,0.0,537.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
124.0,40.81,0.0,15.0,9123.917,15.0,348.0,1635.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
125.0,104.272,9.56,41.25,42023.1319,5.0,0.0,683.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
126.0,1165.5608,873.98,3.75,26.582,39.0,17904.0,1101.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
127.0,989.51,0.0,0.0,98.3516,183.0,66456.0,11772.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
128.0,860.53,89.95,0.0,101.5117,107.0,41184.0,11559.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
129.0,105.762,7.17,0.0,4.5273,34.0,0.0,8400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
130.0,823.29,5.25,6.25,46.3486,84.0,53448.0,24358.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
131.0,553.846,102.23,50.0,982714.3545,63.0,19032.0,1596.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
135.0,434.558,3.5,123.75,3119066.825,15.0,804.0,1969.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
135.0,153.738,1.75,6.25,4251.4922,16.0,7512.0,2106.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
136.0,387.6568,15.45,103.75,101347.7236,25.0,7980.0,1785.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
136.0,208.056,24.5,0.0,2581.9473,58.0,8364.0,6883.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
136.0,146.766,4.1,32.5,2268.7032,21.0,2292.0,1361.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
137.0,1705.8368,73.63,5.0,162.8809,515.0,29832.0,88953.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,2782.5572,179.52,315.0,3632010.692,622.0,0.0,40724.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137.0,179.54,0.0,6.25,714382.6855,22.0,1164.0,2773.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
138.0,1096.4224,665.0,13.75,2378915.897,30.0,396.0,1123.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
138.0,311.7332,33.55,11.25,2721658.582,15.0,1632.0,934.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
139.0,554.5116,22.64,147.5,17472136.53,31.0,852.0,6541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
139.0,86.28,7.0,0.0,90759.8047,12.0,720.0,1820.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
140.0,2031.84,37.62,5.0,55.3857,819.0,52632.0,56714.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
141.0,394.5804,94.5,0.0,31963.7617,89.0,5928.0,13667.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
142.0,1880.444,129.5,0.0,599.9326,587.0,82548.0,15283.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
143.0,907.16,1.75,13.75,146024.5683,60.0,240.0,716.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
145.0,488.158,5.25,101.25,32016301.44,17.0,0.0,3033.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
146.0,1825.466,0.73,493.75,7293387.495,29.0,0.0,5279.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
146.0,120.2928,7.88,5.0,230.3584,41.0,0.0,8971.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
147.0,1200.572,0.0,227.5,4512623.857,42.0,636.0,1056.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
148.0,2388.8208,17.99,1.25,129167.6787,830.0,0.0,93461.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
149.0,152.4452,7.73,1.25,1.9199,44.0,1464.0,2206.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
150.0,866.596,58.77,130.0,12076.6484,117.0,5856.0,15175.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
151.0,1001.53,11.96,23.75,12126050.96,62.0,204.0,9770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
152.0,2770.466,214.19,512.5,172488.9599,405.0,8484.0,88672.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
153.0,386.46,21.87,27.5,2885566.521,54.0,7464.0,6753.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
170.0,737.1052,39.68,55.0,1205828.366,168.0,228.0,2324.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
171.0,403.45,48.12,127.5,1913185.035,24.0,240.0,3603.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
173.0,104.392,3.51,0.0,1201.4395,19.0,24.0,4080.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
174.0,179.96,18.48,38.75,250681.2148,42.0,276.0,5452.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
175.0,286.5,0.0,66.25,16152499.42,4.0,0.0,657.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
177.0,487.316,27.32,70.0,857219.9648,39.0,3654.0,3719.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
185.0,43.92,7.17,0.0,5275.4639,10.0,24.0,1548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
188.0,51.706,26.89,3.75,48.5781,2.0,0.0,293.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
192.0,85.5204,9.56,2.5,68.7998,12.0,0.0,6162.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
193.0,113.7356,0.0,36.25,2970883.125,4.0,0.0,716.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
193.0,479.13,21.0,0.0,1010.3652,220.0,9474.0,7194.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
195.0,203.91,0.0,10.0,496.4434,50.0,9384.0,1955.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
196.0,54.122,21.54,2.5,832.1768,5.0,882.0,358.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
200.0,297.362,31.15,86.25,183798.9473,36.0,7320.0,2027.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
