dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,ch,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,int,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,p_trace,pb,range.mean,range.sd,roy_root,sc,sd.mean,sd.sd,sd_ratio,sil,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,vdb,vdu,w_lambda
openml_iris_61,0.20922243392447848,0.11995019623784713,2.279010448380773,0.05742641939520074,0.02666666666666667,0.7254857576572906,0.36680729590068034,486.32083931855703,0.27232594204286165,0.14258948387896486,1.584962500721156,0.5898157206151018,0.341914693261242,0.5943226696495154,0.5603071918597575,1.1423228187919465,2.057108218368662,1.8824081456478539,0.3333333333333333,0.0,3.221721558753249,2.0245680790555647,3.205174566228804,2.9762900261362306,2.1489374656636855,37.5,3.321079768101941,1.7000000000000002,1.2754084313139324,3.0219863138519676,0.38738046925935415,-0.7953739972959732,0.7583578194103905,32.54952196878019,1.074885,0.6067802009789046,5.425000000000001,2.4431878083083722,3.4636666666666667,1.9190179973293826,3.6125000000000003,1.919364043982624,1.8499999999999999,1.8083141320025125,0.8419866352499615,0.42517984298139233,4.0,0.0,3.0,0.5,2.0,150.0,1.0,4.0,1.0,1.0986122886681096,1.7067062028890763,1.1872067614531152,-0.6798579850365509,3.5750000000000006,1.6500000000000001,32.27195510404988,0.0,0.9473104002482852,0.5714610798918623,1.2671845194356142,0.5032506980366627,0.06603417597803579,0.2988639370617243,0.0287147773948895,0.011032357470087495,3.469722222222222,1.905054004829488,1.1423228187919463,1.3312910958702293,0.7517428073901377,2.3392212858877218e-05,0.023525455410970515
openml_jEdit_4.2_4.3_1048,0.09509672032531315,0.07818955961047933,2.3840591890012774,0.7243387335896836,0.02168021680216802,0.3400044435534394,0.20895718125363705,10.371772005346795,0.010961395468318296,0.005437107715167855,0.9919270464052614,0.30700466864559617,0.30247532222963025,2039.2210915538888,4788.608370123879,37883.571856221264,82336.95062632942,21.644930977438968,0.5,0.07473486305223674,11.186091195859952,31.63904375825484,183.31257800151818,4.456023791635721,12.603538560776837,46.125,469.9605890780848,41.75,60.977162001148315,3.3301590138996113,0.7027806495485357,37.9684106036916,38.864500669635966,0.13071394912490875,22.424325,35.088635032514446,876.875,1814.9531625204154,60.00237127371274,87.51231192333515,25.5,34.34696909065319,0.375,1.0606601717798212,0.04582722150692792,0.024509894453718418,8.0,0.0,2.0,0.25,1.0,369.0,0.0,8.0,7.0,0.687551435536961,51.02277403269731,0.11560302163608395,0.0018359386206193967,876.5,1813.9047069000858,0.13071394912490875,0.0,105.35189952725992,174.95974760651796,1.2594629895452156,0.004572449512319946,4.366750461347219,3.503014418091596,0.03133030621822639,0.036639968991802926,30.084641255605383,39.905304873027546,37883.57185622128,81050.67269793479,3.7950451310137305,1.2443111326913602e-08,0.8843969783639161
openml_JuanFeldmanIris_42186,0.20922243392447848,0.11995019623784713,2.279010448380773,0.05742641939520074,0.02666666666666667,0.7254857576572906,0.36680729590068034,486.32083931855703,0.27232594204286165,0.14258948387896486,1.584962500721156,0.5898157206151018,0.341914693261242,0.5943226696495154,0.5603071918597575,1.1423228187919465,2.057108218368662,1.8824081456478539,0.3333333333333333,0.0,3.221721558753249,2.0245680790555647,3.205174566228804,2.9762900261362306,2.1489374656636855,37.5,3.321079768101941,1.7000000000000002,1.2754084313139324,3.0219863138519676,0.38738046925935415,-0.7953739972959732,0.7583578194103905,32.54952196878019,1.074885,0.6067802009789046,5.425000000000001,2.4431878083083722,3.4636666666666667,1.9190179973293826,3.6125000000000003,1.919364043982624,1.8499999999999999,1.8083141320025125,0.8419866352499615,0.42517984298139233,4.0,0.0,3.0,0.5,2.0,150.0,1.0,4.0,1.0,1.0986122886681096,1.7067062028890763,1.1872067614531152,-0.6798579850365509,3.5750000000000006,1.6500000000000001,32.27195510404988,0.0,0.9473104002482852,0.5714610798918623,1.2671845194356142,0.5032506980366627,0.06603417597803579,0.2988639370617243,0.0287147773948895,0.011032357470087495,3.469722222222222,1.905054004829488,1.1423228187919463,1.3312910958702293,0.7517428073901377,2.3392212858877218e-05,0.023525455410970515
openml_kc2_1063,0.30664479157244584,0.1740308037794763,2.474947603100613,0.6779439188401618,0.040229885057471264,0.5985821241842392,0.20895718125363705,31.433904352505152,0.05704076634495302,0.02560585310213719,0.7317786193052257,0.775320960298443,0.2139833335169314,5460267.115496645,60240853.146293856,613850878.3687494,2812809834.503193,4.143978470526875,0.5,0.4172200931139016,3.6272236882925055,7.317385882848898,67085.96873145647,1.6388310055103876,2.821226397295619,24.857142857142858,71498.21996072338,425.15714285714284,1651.4660829599418,3.0301378003110235,0.6450536563049707,128.34934267348595,88.47840185936026,0.5583619631239561,59.56416100000001,197.18822576259427,111741.90809523809,467657.40987740183,977.893699142492,4032.8960673427614,42.053571428571416,133.11423153764264,0.38095238095238093,0.49761335152811925,0.176588422094815,0.03985638045153878,21.0,0.0,2.0,0.8952380952380953,1.0,522.0,0.0,21.0,21.0,0.5072302867654668,13.015344685348328,0.35830055939291594,-0.16886761024682048,111741.52714285713,467657.5045359737,0.5583619631239561,0.0,5875.729587941181,24663.596943411336,1.5433697886850526,0.5761040849381501,8.90170443731233,4.332083350081442,0.020272758150939457,0.02738632289029678,128.41725508037612,479.4470533563744,613850878.3687493,2799183414.5187006,1.4573725242161395,0.0,0.6416994406070841
openml_kc3_1065,0.34187597734329506,0.1801652473451762,2.069567085688224,0.7465614972163914,0.0851528384279476,0.5374451269076126,0.20895718125363705,35.94204908313221,0.030052267750881045,0.019826745384035328,0.44931097622048255,0.5770694818837563,0.31065230577637526,247505.61028716865,4372905.146207054,50723629.43109488,316749560.2818564,6.591587504127119,0.5,0.5743312720554491,2.560178629506944,6.629878872900254,41173.185651866894,1.2521476985177213,2.7260086722600745,11.743589743589743,52654.35735880636,203.51615384615386,1070.2834601536958,2.450713757643738,0.7262587195459216,18.61885817608378,25.020900342044435,0.40616769083783627,50.867435769230774,244.51628541623842,16179.20153846154,93280.61627220304,395.4946411376106,2196.0142191166283,36.362692307692306,166.90222422458413,0.29435897435897435,0.5062233482096659,0.06816430426496808,0.026361122136799198,39.0,0.0,2.0,0.5614035087719298,1.0,458.0,0.0,39.0,36.0,0.3114386363618641,29.361449559338396,0.2888472644367398,-0.22632596526056725,16178.90717948718,93280.66771476634,0.40616769083783627,0.0,1244.9923289626024,7104.0598432476145,1.1673732681615896,0.6075973002829346,3.0808548835261225,2.2141058495375265,0.03398127489335103,0.04559321692311163,71.66558342623559,360.32108137840316,50723629.431094855,315567950.8381859,1.7407423127596562,0.0,0.7111527355632602
openml_kdd_el_nino-small_839,0.011068630463655001,0.03192403616698574,0.4608905901360513,0.8269838127639825,0.11267605633802817,0.9103425184859296,0.20895718125363705,108.84293100594387,0.01527560904791644,0.016901488787746298,0.9477073729342067,0.03258822835520378,0.04642343509310492,0.2594542687487297,4.496997098074688,279.3172561177727,2227.5093265884857,33.46843788497516,0.5,0.18922575834569583,9.408388710054494,20.303998208322263,111.3577410872073,8.02347662832473,13.915604130453778,8.875,144.70586298528545,5.0394921875,37.72027940523067,1.3802815123236978,0.7826871670033508,34.92909083130637,30.34936622888715,4.83851261337235,0.9054284531249999,5.609242755967434,6.09859375,25.500803091442673,0.8660992517605629,13.106125888519731,-0.28,19.295782498313518,-1.7004687500000002,24.552623008594875,0.028316450746560147,0.079636226538634,64.0,58.0,2.0,0.0,1.0,568.0,0.0,64.0,62.0,0.656900693545218,15.27642511630946,0.8287235009633052,-0.05762725203001109,7.7990625,44.912567574023974,4.83851261337235,0.0,2.4789484140796945,16.658575434148563,1.1673732681615896,0.1231280483498094,5.502605145323028,2.5586086828545263,0.4529456563429144,0.14469395544316976,0.3139610745614039,15.712778272246943,279.31725611777324,2227.2179648331326,1.5389631283411727,5.5310967632778125e-08,0.17127649903669484
openml_KnuggetChase3_1448,0.26973694061192377,0.15170854852373966,2.0681422841799666,0.4357104953167062,0.20103092783505155,0.6023138070898084,0.20895718125363705,9.23901861123716,0.01906501144571664,0.023622962358294967,0.6921053253628725,0.5235744430240002,0.3420168149562978,502356.8114889068,9080493.063666567,106327736.61257392,663986959.0302775,16.684380178382316,0.5,0.44467539847813814,293.65635320824185,1560.6091333470874,35400.72361054824,119.88095509481604,590.3601436652361,4.9743589743589745,62377.06401401457,771.5287179487178,4290.331158243194,2.718765377780965,0.43298675553997723,8.846271371253314,11.180903874805137,0.5693214534493426,289.9881966153846,1588.7941018133472,16178.523333333334,93280.73660053071,886.3263957176844,4953.758513140946,256.0314102564102,1359.4894105315057,11.037692307692309,39.028969501178054,0.041482231761874044,0.01932905359228097,39.0,0.0,2.0,0.5492577597840755,1.0,194.0,0.0,39.0,36.0,0.4797308549257987,48.85609974053465,0.36278192221101896,-0.1475521927767286,16167.48564102564,93243.16222036541,0.5693214534493426,0.0,1796.8826966029835,10286.499862878132,1.1673732681615896,0.33574696053826725,2.2302712246109992,1.4303159274845674,0.03307137294155124,0.04554297731355802,362.8697131681878,1955.978581259422,106327736.612574,661556815.8280855,2.583352399117659,2.775298125054345e-09,0.6372180777889811
openml_KungChi3_1441,0.2871782429931711,0.16656434682747043,1.7572880267545419,0.40503632246261184,0.3170731707317073,0.7606473951787219,0.20895718125363705,14.519151623646831,0.03286932771026834,0.04722612323758654,0.5576611106650715,0.5058053127836843,0.34496051603355243,188923.5638592676,3263552.9134842562,37440164.0348925,233796606.97673425,9.824100456005594,0.5,0.5231440413656571,222.3279238189166,1167.504424028816,37029.858201187446,101.13014140458642,493.450962228425,3.1538461538461537,50275.73451888275,484.62987179487175,2649.153191162296,2.258184539667137,0.3970262103550321,5.693977288523586,4.119505851554332,1.3729547313486354,196.31334692307692,1065.112122443694,7048.169487179487,40351.84445615818,589.0298499061913,3257.9251240599046,188.71641025641026,987.3924790111716,11.037692307692309,39.028969501178054,0.05676459775247579,0.03391906239373772,39.0,0.0,2.0,0.5195681511470985,1.0,123.0,0.0,39.0,36.0,0.38654122656542195,29.957464622884565,0.5785844597921748,-0.2580495246194889,7037.131794871795,40314.22929440586,1.3729547313486354,0.0,1072.5523987616477,6102.850973294803,1.1673732681615896,0.4764947823112725,2.0125112931438247,1.0693064511940482,0.04484209654263528,0.06317520854137838,262.3808136752137,1397.8391756538535,37440164.03489249,232904791.02312386,1.8352517149346839,1.785125359456714e-07,0.42141554020782523
openml_LED-display-domain-7digit_40496,0.03955166472358566,0.043906423431920256,0.8785894823665015,0.10123629349066146,0.014,0.660466879658644,0.20356157288148696,74.30640040188227,0.5681657119102904,0.08097077633463282,3.3123077024871854,0.16609306124554818,0.1120850416236146,0.03559786239144958,0.025312118804108746,0.21027540795877467,0.11911768466626889,7.848075615368264,0.1,0.011925695879998881,0.0,0.0,1.38396870034112,0.0,0.0,71.42857142857143,1.7266061810987408,0.8571428571428571,0.37796447300922725,3.768843694950893,0.0417308352193486,-1.125711597259018,0.890515374085885,9.513242322470953,0.0,0.0,1.0,0.0,0.6565714285714286,0.1350393240786514,0.8571428571428571,0.37796447300922725,0.0,0.0,0.422053489902793,0.10517043439913189,7.0,7.0,10.0,0.0,7.0,500.0,0.0,7.0,1.0,2.2959167451259828,1.0817017354100247,3.302139377606091,-0.4613582749604457,1.0,0.0,3.6757088770420254,0.0,0.4572941952931062,0.036746855579844355,1.1673732681615896,0.2174787766656596,-0.7220590526428595,0.6437015236147848,0.498997995991984,1.199177923332954e-16,0.7566666666666667,0.2193002339091151,0.2102754079587747,0.032360661767231985,1.5978941072687227,0.0,0.00549770380040478
openml_Loan-Predication_43595,0.015383413560339747,0.038932844323671,1.1118808315046584,0.92441356950021,0.026465028355387523,0.5816047351102855,0.20895718125363705,0.15134586422380814,0.026071696916730062,0.07898123926366389,0.8910013602205944,0.07342779030956896,0.09635321564749803,25845.032227155414,209909.86425141245,3385447.395913805,10990406.43305217,45.4074268163794,0.5,0.27134721470863726,336.01904117382173,1128.5796718651982,252.4062614223214,272.5780754741797,902.66560580951,37.785714285714285,5586.1560466161945,372.64285714285717,942.1523318888069,1.9832598210539598,0.9331552441694677,10.149843802516815,20.754669656739644,0.5111768176629263,247.0647,619.5662434546521,8287.642857142857,22778.317357343763,538.7266972709479,1488.1686748938987,385.2142857142857,1030.6748482703665,13.928571428571429,40.34555410777917,0.019622370671292737,0.054591168937773604,14.0,10.0,2.0,0.02197802197802198,1.0,529.0,0.0,14.0,11.0,0.6175950807119812,55.66393985367554,0.3382640679027054,-0.015249505904880698,8273.714285714286,22742.672231287597,0.5111768176629263,0.0,648.6685124837169,1786.8208079319916,1.1673732681615896,0.030123632183254374,1.4347722988423022,2.6178941734255186,0.3646997562437965,0.22195747274091762,396.0093864730497,1089.809379404664,3385447.395913806,10962189.139078973,31.174927145017197,1.2466853902955226e-09,0.6617359320972946
openml_lowbwt_941,0.009927238850810647,0.0163067302694444,0.710258994115829,0.71369040499147,0.08465608465608465,0.7447374019262553,0.20895718125363705,9.505875219926464,0.07449973683731358,0.16637710126542188,0.998363672593813,0.08602581916090538,0.09174984771213754,0.3945588952681151,2.690269622066979,60.30153101429694,233.63465553274807,23.155514782436423,0.5,0.03367175148507373,9.335103252601067,31.80261109909355,13.642797098175043,9.129034870602263,31.110244673111705,11.8125,34.39963984699168,2.5625,7.518588076671488,1.6655070770985194,0.7005577297201884,29.519037495735496,60.96379759222991,1.2453432593735663,1.6679249999999999,5.300856561160658,19.3125,62.488098866904245,9.760251322751323,32.52605617781744,9.125,30.37515432059564,5.875,20.072784228070272,0.043115589611122655,0.11131713629741749,16.0,14.0,2.0,0.008333333333333333,1.0,189.0,0.0,16.0,12.0,0.6920129648318738,15.47336846189392,0.5546337978278687,-0.022917008389671575,13.4375,42.41535688874962,1.2453432593735663,0.0,2.5117076581692497,7.588964314349509,1.1673732681615896,0.030719994006093956,3.4440126835662603,4.528905700223729,0.43796376329787234,0.16233125153264244,9.32717391304348,31.141536499122036,60.30153101429697,233.38343050627614,3.3749184124055596,6.797409579600989e-07,0.44536620217213135
openml_lungcancer_GSE31210_1412,0.03482565358291727,0.03349501251129506,2.511772242992759,0.33849158219352365,0.09734513274336283,0.5677373086839523,0.20895718125363705,3.5730754789975703,0.009920520862441077,0.009620087163278817,0.6218877599908434,0.17858409803627728,0.1993382625926471,0.09058309988282913,0.1429453350558157,2.978976208869551,11.62109495168677,17.243364088607684,0.5,0.48809140648274957,8.885322241498871,11.559374852784323,2.7976944837029123,8.811476959929719,11.455150922593202,10.272727272727273,10.634589371883457,1.1991696590909093,2.0183789155020895,3.097594664642709,0.33274117508071793,3.0034516219806573,8.188412719591684,0.47563501918999174,0.8386585344136364,1.5131221201455705,11.720291818181817,14.647680370591651,8.975649123290426,11.633153301598185,9.000919204545456,11.931175183457931,6.370703818181818,5.895218767303354,0.036065338340893184,0.03378220026906543,22.0,1.0,2.0,0.07792207792207792,1.0,226.0,5.0,22.0,19.0,0.43105974746239306,68.64504864064317,0.32232565167169736,-0.08126873516910146,5.349588000000001,9.278709076792618,0.47563501918999174,0.0,0.9268669527253981,1.4902486998889037,1.1673732681615896,0.08890052272160616,0.797854197606288,1.3310450556960443,0.023744107744107745,0.10600266558541648,8.971790609291444,11.827866073950096,2.9789762088695513,11.594039125415947,5.17463422561671,5.324127793219694e-06,0.6776743483283026
openml_lymph_10,0.028478287138001452,0.05265838195534139,0.8012551373766337,0.3464713132332444,0.21621621621621623,0.9247039629743502,0.08019852772929129,11.468038693686214,0.1154695683360314,0.13745656021782574,1.2276775019465804,0.13274212278065264,0.1215387235121667,0.03348770305855559,0.0576722388971117,0.30065556628056633,0.7240999395025172,15.436069166520921,0.24999999999999997,0.2710012637021669,0.16911698340838976,0.5613138448878495,2.0987472766099255,0.15205257199312516,0.5018601401532645,4.625,4.867128178107555,0.59375,0.5599179087296003,1.9493995996158469,0.32203019740467476,3.7973928034619107,13.508421039022727,6402.150451807007,0.0926625,0.3646227690499832,1.375,1.3619246343602935,0.48648648648648646,0.587736364990464,0.40625,0.6148367210474559,0.09375,0.29614458108029906,0.07953303970736755,0.07301723645243699,32.0,29.0,4.0,0.016129032258064516,3.0,148.0,0.0,32.0,15.0,0.850961199111149,9.07449407598097,2.578095865121297,-0.29358175085061317,1.28125,1.1139692183156762,6392.927458404639,2.0,0.46793896131900786,0.2903856297168801,1.1673732681615896,-0.03971609119381443,1.3639367834306408,1.9777137446166777,0.4716907596371882,0.08312488047909893,0.4048611111111111,0.5640704988547228,0.3006555662805663,0.6182352950108992,1.9789450337263386,4.131231435578456e-05,5.877279548130672e-06
openml_machine_cpu_733,0.15990381517355823,0.038718888309229524,2.1751203989810723,0.18818869536631408,0.028708133971291867,0.7915149245764523,0.20895718125363705,194.0561837898798,0.12256754297588969,0.027817934838920047,0.8384968566397271,0.4605266369119509,0.14387837409194743,2438105.064993561,8870300.432334501,25437844.54698041,59388401.9558899,2.2919263998417794,0.5,0.3281787453353833,1530.694774221329,2987.5719157620947,19357.17587851084,732.9127173804585,1377.2398709518664,34.833333333333336,20491.19921771262,2577.1666666666665,4788.050351308627,2.6477691827081564,0.19606506604519078,12.708597831871247,6.297153810830091,1.6773466081930974,1437.3807,2663.175813389047,16330.666666666666,26541.308081303505,2486.0215311004786,4697.558068250028,1688.0,3191.117923236307,24.166666666666668,31.549432113219826,0.36584807291264315,0.07919463880011536,6.0,0.0,2.0,0.5333333333333333,1.0,209.0,0.0,6.0,6.0,0.5812017320882035,4.945419861485633,0.6264958758272671,-0.5356005548689434,16306.5,26512.66506219245,1.6773466081930974,0.0,2656.502062487842,4696.489072357555,1.1673732681615896,0.5384732421472287,3.063655485429159,0.7085353747109456,0.03614227457714484,0.016534702621143534,1793.9055118110236,3523.486098604701,25437844.546980437,55233102.95802125,0.8274536156904299,0.0,0.37350412417273293
openml_Mammographic-Mass-Data-Set_45557,0.02815624273154414,0.04471326887505887,0.8519840559191892,0.9151055953996811,0.010227272727272727,0.6519507176832915,0.20895718125363705,211.80071961605987,0.06645788907628852,0.09559115352066912,0.99819587904281,0.1323417092556929,0.11647493805249029,0.20794589093437202,0.5067978136431157,23.52517409590789,70.17501137713504,15.270845888013609,0.5,0.03535533905932741,6.293825673207172,17.82941800467222,12.83821052778595,6.006752014147333,16.99086935241141,97.77777777777777,18.25096713524709,2.4444444444444446,6.597558470963162,1.7848138192691998,0.8693356833555018,5.714351640399528,11.101654073878297,0.739250634508172,1.647333333333333,4.941999999999999,11.88888888888889,31.557267167977507,6.68611111111111,18.48598985760712,6.666666666666667,18.9010581714358,2.111111111111111,5.9675045966560525,0.06536611569279957,0.07875693461487615,9.0,7.0,2.0,0.0,1.0,880.0,0.0,9.0,6.0,0.6918966592050799,12.034032187613066,0.4250397382877589,-0.134576380407143,9.777777777777779,25.591882393533396,0.739250634508172,0.0,1.9334273209459423,4.718094106929581,1.1027521711040937,0.13192836016760698,1.3677638768291365,2.3869302288024863,0.417526835358431,0.17295043362768853,6.680765993265993,18.728858080491797,23.525174095907882,70.15622326728953,1.6542995962609734,0.0,0.5749602617122411
openml_mc2_1054,0.2467794217352215,0.13827781166824055,2.1036810931595205,0.3657785946039874,0.2422360248447205,0.6359775833917469,0.20895718125363705,14.38767832054502,0.027020714255848073,0.014798918277512584,0.9075941654188296,0.518648695175582,0.3102888060694492,2104555.2926872103,44014466.34632028,544037687.6108074,3397446220.6686244,13.681252267394635,0.5,0.25034215234554785,6.417389910765016,15.933831294474757,89452.20471660855,3.078901199847348,6.8225927760929395,4.128205128205129,121178.85538483853,871.9305128205128,4902.29559725417,2.9449367284730457,0.35902761285626644,8.70929430355247,5.722267619713857,0.679169444925648,266.4026916923077,1432.8466528811566,27278.927179487182,158733.80677035436,1526.5506545628282,8751.461395312861,193.07282051282053,1011.5852049212263,0.3876923076923077,0.6716415927783193,0.06633853010530488,0.02473159771367692,39.0,0.0,2.0,0.524966261808367,1.0,161.0,0.0,39.0,35.0,0.6290963368527184,30.711300956173822,0.4044674865768064,-0.14484155274435573,27278.53948717949,158733.87425452773,0.679169444925648,0.0,4006.826216136736,23278.258559897622,1.1673732681615896,0.2998816213520799,2.447211458004134,1.3216889176354143,0.024017410953004095,0.02855877365486749,340.1322125297383,1861.8744556976624,544037687.6108074,3386298331.57932,1.9376404604500808,0.0,0.5955325134231936
openml_MegaWatt1_1442,0.12175174306126746,0.14307882871021868,2.2589445496054554,0.6128650621485662,0.14624505928853754,0.5211753721043039,0.20895718125363705,6.1810168630582645,0.015491210638352385,0.009243310103743255,0.4899405783929423,0.43394870437022376,0.3196655273006377,56705.67000201271,890666.6996677506,10047191.271350307,61104479.62811348,10.475007662071407,0.5,0.556182804174399,133.0930588400858,644.9025736453048,9661.80206364076,54.902430071131334,232.49669837194358,6.837837837837838,19510.520220367413,334.82891891891893,1759.5099335970165,2.7021127919583057,0.5972698954104316,7.789177704496756,13.442846544026791,0.372916848102294,139.78834345945947,702.1266359352297,5201.062702702703,28967.552781267626,344.99951714560405,1806.796169399825,124.78054054054054,595.5196064873187,5.690810810810811,15.691659210190895,0.046772336040092,0.02742838760122299,37.0,1.0,2.0,0.45945945945945943,1.0,253.0,0.0,37.0,36.0,0.3396009305549768,47.29659454403023,0.2716237684880596,-0.09755381027910684,5195.371891891892,28952.966305440565,0.372916848102294,0.0,576.1685639705775,3159.919035170435,1.1673732681615896,0.290651632344351,2.1019229311122345,1.5697391558771607,0.04239455313711973,0.08677022395221076,169.07908143437558,834.2773043344138,10047191.271350306,60863214.6877274,2.728272857545263,2.670595622963444e-08,0.7283762315119404
openml_meta_757,0.13237056018643045,0.2399772355202845,1.0255532081077572,1.0286600757476285,0.20075757575757575,0.6228830005846421,0.20895718125363705,26.52108479509504,0.013553778097782326,0.01574456789745185,0.5944634715679661,0.09328264390444456,0.17325249736551335,73248.87784713879,2679246.1495333994,6748527.8676523175,48180718.585555814,21.950981889603295,0.5,0.503545738117693,171.78986785425957,911.2330233503791,16303.586096570385,73.78266180231013,373.53574326156365,4.981132075471698,25093.401171340218,515.0576816981132,2829.656692106857,1.5929352728139412,1.0032156937558698,9.917996742434225,8.246169920144382,0.6339421613394236,213.39779546241505,1239.203145065122,1482.5200566037736,8375.306818442394,402.784011881075,2238.645765082891,166.0482141509434,933.1964422282675,21.892334528301884,109.585374858864,0.0270814068617825,0.03062449200520726,53.0,35.0,2.0,0.047895500725689405,1.0,264.0,0.0,53.0,44.0,0.41205067926321287,36.86927368071953,0.38798323241732724,-0.1750927108053597,1460.6277220754719,8277.310589296267,0.6339421613394236,0.0,457.1305701388924,2581.728155576189,1.1673732681615896,0.25049109659205565,2.9564167817055442,1.7182877532433765,0.3654911365507535,0.18952791646745404,264.7136012688679,1452.3881328621133,6748527.867652323,44055876.927018486,2.005515172704913,1.9703955859097165e-09,0.6120167675826728
openml_mfeat-morphological_18,0.24982278901589208,0.2026091096762923,2.6010475566519244,1.1132058016888198,0.003,0.6018713397624923,0.3431770426417811,1224.5105471511074,0.4526141720697969,0.32442236417451015,3.321928094887362,0.572757335291298,0.3213096102241669,6498.553949737277,23504.32445450518,2353407.4348732396,5764630.132249048,2.6815162440882383,0.1,0.0,860.9859275544521,2033.4180227197583,2168.300552755149,695.1521016090242,1628.2990501698819,333.3333333333333,4535.95443590596,1006.6428627587501,2443.6534248376815,4.684151123733051,1.0208476961344437,-0.540357257851879,0.412796555442899,44.9913275755361,708.3668575965311,1721.292533755333,2969.839272355,7154.2448875066675,1052.6997316402774,2500.4761690402534,901.6869907466667,2133.7224857773595,256.69782190666666,580.8272604590048,1.2388245278062355,0.2767973267980225,6.0,0.0,10.0,0.7333333333333333,6.0,2000.0,0.0,6.0,1.0,2.3025850929940455,1.0996093460128469,2.7623470707467797,-0.294010873705033,2713.141450448333,6574.397169899063,39.95986418375369,0.0,630.9070825140196,1531.8082209363765,1.1673732681615896,-0.017806910266642127,0.5307700993518086,0.36634179516513604,0.1069700579873133,0.13428191820603494,960.9828335317335,2278.1421325409597,2353407.4348732415,5764339.809215965,17.54591789717054,0.0,0.0015175958808921275
openml_mofn-3-7-10_40680,0.00011221838276771595,0.00016535661828754821,0.9999404122426616,9.585522202763094e-05,0.0075528700906344415,0.7347259499530765,0.20895718125363705,74.13029185410126,0.05309457310660565,0.036770412142999816,0.7611592355158557,0.008331167872418116,0.00661996155743637,0.002084191253615317,0.001656141486480024,0.25016829826929093,0.00838201473617277,19.104249303797275,0.5,0.39521073872964135,0.0,0.0,0.8787061325562289,0.0,0.0,132.4,2.268049722886417,1.0,0.0,1.7212572428876514,0.02756253843458999,-2.0011800021843933,0.0005309350038460943,1.173073205174039,0.07413,0.23441964294828194,1.0,0.0,0.4983383685800605,0.004458397506783223,0.35,0.4743416490252569,0.0,0.0,0.03984240487086625,0.02761383555171562,10.0,10.0,2.0,0.0,1.0,1324.0,0.0,10.0,0.0,0.5275953780549788,24.097390970338807,0.5398222215344507,-0.12144661338531515,1.0,0.0,1.173073205174039,0.0,0.5001682689607562,3.323471465935034e-05,1.1673732681615896,0.05283856437940093,0.006640010984497296,0.017815797722536955,0.49962207105064244,5.851389114294502e-17,0.4972361809045226,0.007415726506257503,0.25016829826929093,3.3243451201509504e-05,3.402357560306308,1.0493912804530303e-06,0.46017777846554925
openml_monks-problems-1_333,0.020097433487730403,0.06143404633059976,0.9047031471380272,0.06684690128552857,0.019784172661870502,0.5750923808528198,0.20895718125363705,4.989401659154746,0.010256914191733312,0.01654751395038412,1.0,0.05763883333775981,0.13071305885589676,0.012150967186938401,0.027874948341987626,0.21843458893818626,0.10249013802065499,133.30773231426684,0.5,0.0,0.0,0.0,0.2926298235886725,0.0,0.0,50.54545454545455,2.168937584836653,0.8409090909090909,0.3583421422454955,1.8972017068041496,0.07773806062246687,-1.3754179940887281,0.4806571916095348,0.49416806745088815,0.0,0.0,1.0,0.0,0.342053629823414,0.08781996067596513,0.09090909090909091,0.30151134457776363,0.0,0.0,0.007501440333877603,0.012112905474458195,11.0,11.0,2.0,0.01818181818181818,1.0,556.0,0.0,11.0,2.0,0.6931471805599453,119.6039249625509,0.3307312465149647,-0.03322536392035779,1.0,0.0,0.49416806745088815,0.0,0.4668188612321442,0.02379524552764841,1.1673732681615896,0.012380266368068748,0.6933302455517429,0.4012146263038348,0.49909909909909905,5.822058658345462e-17,0.2370713119216113,0.14619131178394196,0.21843458893818604,0.022099427716453752,10.503750682464903,4.091762408995884e-06,0.6692687534850352
